date,city,temperature,humidity,precipitation
2024-03-02,Miami,23.1,74.0,0.0
2024-03-03,Miami,31.1,57.0,0.0
2024-03-04,Miami,27.8,56.0,0.0
2024-03-05,Miami,35.3,51.0,0.0
2024-03-06,Miami,27.2,69.0,3.6
2024-03-07,Miami,24.5,72.0,0.0
2024-03-08,Miami,28.2,62.0,0.0
2024-03-09,Miami,23.7,76.0,0.0
2024-03-10,Miami,31.9,60.0,0.0
2024-03-11,Miami,23.5,75.0,0.0
2024-03-12,Miami,29.8,56.0,0.0
2024-03-13,Miami,23.5,74.0,0.0
2024-03-14,Miami,28.8,68.0,0.0
2024-03-15,Miami,34.7,48.0,0.0
2024-03-16,Miami,30.9,69.0,8.7
2024-03-17,Miami,27.3,63.0,0.0
2024-03-18,Miami,29.8,61.0,0.0
2024-03-19,Miami,29.9,57.0,0.0
2024-03-20,Miami,31.3,58.0,19.6
2024-03-21,Miami,25.8,60.0,0.0
2024-03-22,Miami,31.7,54.0,0.0
2024-03-23,Miami,21.8,71.0,0.0
2024-03-24,Miami,28.1,65.0,3.7
2024-03-25,Miami,28.5,68.0,0.0
2024-03-26,Miami,31.9,59.0,0.0
2024-03-27,Miami,30.1,48.0,0.0
2024-03-28,Miami,25.8,79.0,0.0
2024-03-29,Miami,27.0,67.0,3.9
2024-03-30,Miami,30.6,55.0,0.0
2024-03-31,Miami,29.8,61.0,0.0
2024-04-01,Miami,28.3,64.0,0.0
2024-04-02,Miami,28.6,60.0,0.3
2024-04-03,Miami,32.1,57.0,0.0
2024-04-04,Miami,28.4,60.0,0.0
2024-04-05,Miami,29.7,59.0,0.0
2024-04-06,Miami,36.5,44.0,0.0
2024-04-07,Miami,25.7,61.0,0.0
2024-04-08,Miami,24.4,72.0,0.0
2024-04-09,Miami,32.3,58.0,0.0
2024-04-10,Miami,27.9,67.0,0.0
2024-04-11,Miami,29.0,66.0,0.0
2024-04-12,Miami,27.6,67.0,5.5
2024-04-13,Miami,29.1,59.0,0.0
2024-04-14,Miami,34.7,55.0,0.0
2024-04-15,Miami,32.2,49.0,0.0
2024-04-16,Miami,32.4,51.0,0.0
2024-04-17,Miami,25.5,64.0,0.0
2024-04-18,Miami,26.3,73.0,0.0
2024-04-19,Miami,21.2,82.0,0.0
2024-04-20,Miami,27.3,68.0,0.0
2024-04-21,Miami,32.6,60.0,0.0
2024-04-22,Miami,31.2,53.0,0.0
2024-04-23,Miami,29.0,64.0,0.0
2024-04-24,Miami,29.5,60.0,0.0
2024-04-25,Miami,27.5,69.0,0.0
2024-04-26,Miami,30.1,59.0,0.0
2024-04-27,Miami,31.8,55.0,0.0
2024-04-28,Miami,24.6,74.0,0.0
2024-04-29,Miami,30.3,64.0,0.0
2024-04-30,Miami,32.2,52.0,0.0
2024-05-01,Miami,28.1,64.0,4.2
2024-05-02,Miami,31.4,52.0,0.0
2024-05-03,Miami,37.7,32.0,0.0
2024-05-04,Miami,28.9,63.0,0.0
2024-05-05,Miami,30.3,62.0,0.0
2024-05-06,Miami,26.9,68.0,0.0
2024-05-07,Miami,29.6,51.0,0.0
2024-05-08,Miami,30.4,58.0,0.0
2024-05-09,Miami,29.5,50.0,0.0
2024-05-10,Miami,25.8,75.0,0.0
2024-05-11,Miami,29.4,56.0,0.0
2024-05-12,Miami,33.1,60.0,0.0
2024-05-13,Miami,30.1,65.0,0.0
2024-05-14,Miami,31.5,52.0,0.0
2024-05-15,Miami,27.9,59.0,0.0
2024-05-16,Miami,30.8,60.0,0.0
2024-05-17,Miami,29.3,57.0,0.0
2024-05-18,Miami,25.6,69.0,0.0
2024-05-19,Miami,29.3,59.0,0.0
2024-05-20,Miami,25.3,60.0,0.0
2024-05-21,Miami,26.3,56.0,0.0
2024-05-22,Miami,28.7,64.0,0.0
2024-05-23,Miami,29.0,59.0,0.0
2024-05-24,Miami,24.4,68.0,9.7
2024-05-25,Miami,31.1,61.0,0.0
2024-05-26,Miami,29.6,67.0,0.0
2024-05-27,Miami,25.7,67.0,0.0
2024-05-28,Miami,23.1,72.0,0.0
2024-05-29,Miami,27.2,68.0,0.0
2024-05-30,Miami,26.2,61.0,0.0
2024-05-31,Miami,27.8,65.0,0.0
2024-06-01,Miami,26.3,70.0,0.0
2024-06-02,Miami,21.3,81.0,0.0
2024-06-03,Miami,26.1,58.0,0.0
2024-06-04,Miami,26.3,64.0,0.0
2024-06-05,Miami,29.0,58.0,0.0
2024-06-06,Miami,25.0,71.0,0.0
2024-06-07,Miami,32.0,58.0,0.0
2024-06-08,Miami,21.2,85.0,7.3
2024-06-09,Miami,30.7,56.0,0.0
2024-06-10,Miami,26.1,65.0,0.0
2024-06-11,Miami,29.2,67.0,0.0
2024-06-12,Miami,26.8,68.0,0.0
2024-06-13,Miami,29.9,67.0,0.0
2024-06-14,Miami,25.2,71.0,0.0
2024-06-15,Miami,23.0,68.0,7.5
2024-06-16,Miami,30.5,52.0,0.0
2024-06-17,Miami,25.8,61.0,0.0
2024-06-18,Miami,26.7,70.0,0.0
2024-06-19,Miami,29.7,67.0,0.0
2024-06-20,Miami,22.8,84.0,0.0
2024-06-21,Miami,27.6,69.0,0.0
2024-06-22,Miami,24.0,78.0,0.1
2024-06-23,Miami,25.2,67.0,0.0
2024-06-24,Miami,25.8,63.0,0.0
2024-06-25,Miami,21.0,82.0,0.0
2024-06-26,Miami,23.1,76.0,0.0
2024-06-27,Miami,29.4,62.0,0.0
2024-06-28,Miami,27.9,66.0,0.0
2024-06-29,Miami,24.9,72.0,0.0
2024-06-30,Miami,25.8,75.0,0.0
2024-07-01,Miami,24.1,78.0,9.2
2024-07-02,Miami,28.9,65.0,0.0
2024-07-03,Miami,24.2,76.0,0.0
2024-07-04,Miami,25.4,72.0,1.9
2024-07-05,Miami,28.1,62.0,0.0
2024-07-06,Miami,22.2,79.0,1.1
2024-07-07,Miami,29.1,55.0,0.0
2024-07-08,Miami,19.8,86.0,0.0
2024-07-09,Miami,29.2,56.0,0.0
2024-07-10,Miami,23.1,75.0,0.0
2024-07-11,Miami,23.4,69.0,0.0
2024-07-12,Miami,18.3,86.0,0.0
2024-07-13,Miami,22.6,75.0,14.9
2024-07-14,Miami,20.7,71.0,0.0
2024-07-15,Miami,21.9,78.0,8.3
2024-07-16,Miami,23.3,71.0,0.0
2024-07-17,Miami,26.5,71.0,0.0
2024-07-18,Miami,24.1,72.0,0.0
2024-07-19,Miami,24.4,73.0,0.0
2024-07-20,Miami,20.1,75.0,0.0
2024-07-21,Miami,20.6,76.0,5.4
2024-07-22,Miami,28.6,61.0,0.0
2024-07-23,Miami,20.9,82.0,0.0
2024-07-24,Miami,28.0,72.0,17.4
2024-07-25,Miami,22.2,72.0,6.3
2024-07-26,Miami,22.9,80.0,0.0
2024-07-27,Miami,26.0,57.0,0.0
2024-07-28,Miami,26.5,61.0,0.0
2024-07-29,Miami,22.3,71.0,0.0
2024-07-30,Miami,21.4,70.0,0.0
2024-07-31,Miami,22.3,67.0,0.0
2024-08-01,Miami,23.4,75.0,0.0
2024-08-02,Miami,25.0,69.0,0.0
2024-08-03,Miami,22.3,77.0,0.0
2024-08-04,Miami,24.1,75.0,0.0
2024-08-05,Miami,27.0,67.0,0.0
2024-08-06,Miami,23.2,77.0,15.0
2024-08-07,Miami,22.9,74.0,2.4
2024-08-08,Miami,17.4,79.0,2.8
2024-08-09,Miami,14.0,95.0,0.0
2024-08-10,Miami,23.0,71.0,0.0
2024-08-11,Miami,21.4,72.0,0.0
2024-08-12,Miami,20.1,79.0,0.0
2024-08-13,Miami,22.3,71.0,0.0
2024-08-14,Miami,21.4,75.0,16.9
2024-08-15,Miami,24.9,72.0,0.0
2024-08-16,Miami,21.7,78.0,0.0
2024-08-17,Miami,19.1,77.0,0.0
2024-08-18,Miami,24.3,69.0,0.0
2024-08-19,Miami,20.6,84.0,7.6
2024-08-20,Miami,22.8,77.0,1.1
2024-08-21,Miami,19.7,91.0,0.4
2024-08-22,Miami,19.1,88.0,0.0
2024-08-23,Miami,21.3,83.0,0.0
2024-08-24,Miami,21.0,71.0,0.0
2024-08-25,Miami,22.4,79.0,0.0
2024-08-26,Miami,20.1,80.0,0.0
2024-08-27,Miami,15.3,87.0,12.3
2024-08-28,Miami,19.5,82.0,9.6
2024-08-29,Miami,23.1,79.0,0.0
2024-08-30,Miami,19.8,83.0,0.0
2024-08-31,Miami,19.9,76.0,7.6
2024-09-01,Miami,23.6,77.0,0.0
2024-09-02,Miami,18.4,80.0,0.0
2024-09-03,Miami,15.9,89.0,0.0
2024-09-04,Miami,20.0,78.0,0.0
2024-09-05,Miami,19.0,81.0,0.0
2024-09-06,Miami,17.5,89.0,0.0
2024-09-07,Miami,19.9,75.0,19.8
2024-09-08,Miami,21.8,86.0,0.8
2024-09-09,Miami,20.3,70.0,1.3
2024-09-10,Miami,21.2,75.0,1.2
2024-09-11,Miami,25.7,70.0,0.0
2024-09-12,Miami,19.2,85.0,0.0
2024-09-13,Miami,21.0,77.0,0.3
2024-09-14,Miami,18.7,82.0,0.0
2024-09-15,Miami,17.6,87.0,0.1
2024-09-16,Miami,18.4,82.0,9.0
2024-09-17,Miami,18.7,90.0,2.3
2024-09-18,Miami,21.2,82.0,0.0
2024-09-19,Miami,27.1,70.0,0.0
2024-09-20,Miami,17.9,79.0,0.0
2024-09-21,Miami,18.8,82.0,0.0
2024-09-22,Miami,19.9,79.0,0.0
2024-09-23,Miami,21.2,73.0,0.4
2024-09-24,Miami,20.8,80.0,1.4
2024-09-25,Miami,23.9,70.0,5.5
2024-09-26,Miami,12.7,95.0,0.0
2024-09-27,Miami,12.8,89.0,3.1
2024-09-28,Miami,18.5,92.0,0.0
2024-09-29,Miami,23.3,69.0,0.0
2024-09-30,Miami,15.3,90.0,0.0
2024-10-01,Miami,11.0,95.0,0.0
2024-10-02,Miami,21.7,74.0,1.6
2024-10-03,Miami,20.7,83.0,3.4
2024-10-04,Miami,16.7,80.0,0.0
2024-10-05,Miami,17.1,93.0,0.0
2024-10-06,Miami,17.1,86.0,3.5
2024-10-07,Miami,20.4,76.0,0.8
2024-10-08,Miami,18.2,82.0,0.0
2024-10-09,Miami,21.5,81.0,2.0
2024-10-10,Miami,11.5,94.0,0.0
2024-10-11,Miami,17.5,81.0,0.0
2024-10-12,Miami,16.7,85.0,0.0
2024-10-13,Miami,19.4,75.0,7.2
2024-10-14,Miami,18.5,92.0,6.2
2024-10-15,Miami,22.6,72.0,0.0
2024-10-16,Miami,14.6,95.0,0.0
2024-10-17,Miami,20.4,80.0,0.0
2024-10-18,Miami,21.9,71.0,0.0
2024-10-19,Miami,25.8,68.0,0.0
2024-10-20,Miami,18.9,86.0,2.0
2024-10-21,Miami,21.3,76.0,1.0
2024-10-22,Miami,15.0,95.0,0.0
2024-10-23,Miami,13.2,95.0,0.8
2024-10-24,Miami,23.0,79.0,2.2
2024-10-25,Miami,20.4,77.0,0.0
2024-10-26,Miami,24.0,67.0,0.0
2024-10-27,Miami,16.4,84.0,0.0
2024-10-28,Miami,22.1,77.0,0.0
2024-10-29,Miami,26.2,70.0,4.1
2024-10-30,Miami,21.9,65.0,0.0
2024-10-31,Miami,21.5,77.0,0.4
2024-11-01,Miami,20.8,79.0,0.0
2024-11-02,Miami,16.1,86.0,0.0
2024-11-03,Miami,24.9,77.0,6.1
2024-11-04,Miami,19.1,84.0,0.0
2024-11-05,Miami,22.5,82.0,1.6
2024-11-06,Miami,16.3,86.0,0.0
2024-11-07,Miami,17.5,90.0,4.2
2024-11-08,Miami,25.4,77.0,0.0
2024-11-09,Miami,20.1,86.0,0.0
2024-11-10,Miami,25.6,63.0,0.0
2024-11-11,Miami,21.0,77.0,0.0
2024-11-12,Miami,15.8,87.0,0.0
2024-11-13,Miami,24.1,74.0,2.6
2024-11-14,Miami,19.7,84.0,0.0
2024-11-15,Miami,23.6,69.0,0.0
2024-11-16,Miami,21.6,77.0,1.1
2024-11-17,Miami,17.0,76.0,0.0
2024-11-18,Miami,22.2,83.0,3.0
2024-11-19,Miami,28.3,61.0,0.0
2024-11-20,Miami,23.3,74.0,2.4
2024-11-21,Miami,21.7,75.0,0.0
2024-11-22,Miami,25.2,75.0,0.0
2024-11-23,Miami,22.7,60.0,0.0
2024-11-24,Miami,22.7,74.0,0.0
2024-11-25,Miami,18.9,82.0,0.0
2024-11-26,Miami,22.9,72.0,0.0
2024-11-27,Miami,25.4,78.0,4.4
2024-11-28,Miami,19.9,76.0,0.0
2024-11-29,Miami,26.7,70.0,0.0
2024-11-30,Miami,22.3,77.0,0.0
2024-12-01,Miami,19.9,86.0,0.0
2024-12-02,Miami,25.7,65.0,0.0
2024-12-03,Miami,21.9,73.0,0.0
2024-12-04,Miami,25.1,75.0,0.0
2024-12-05,Miami,22.0,78.0,3.8
2024-12-06,Miami,22.8,67.0,0.0
2024-12-07,Miami,24.6,68.0,0.0
2024-12-08,Miami,24.0,74.0,0.0
2024-12-09,Miami,17.2,90.0,0.0
2024-12-10,Miami,19.9,77.0,1.4
2024-12-11,Miami,26.2,53.0,0.0
2024-12-12,Miami,23.1,76.0,0.0
2024-12-13,Miami,22.0,70.0,6.5
2024-12-14,Miami,19.6,71.0,0.0
2024-12-15,Miami,20.5,65.0,0.0
2024-12-16,Miami,17.7,89.0,3.5
2024-12-17,Miami,23.6,73.0,6.5
2024-12-18,Miami,22.2,75.0,0.0
2024-12-19,Miami,21.2,85.0,0.0
2024-12-20,Miami,23.9,75.0,0.0
2024-12-21,Miami,25.3,77.0,0.0
2024-12-22,Miami,30.6,52.0,0.0
2024-12-23,Miami,19.9,80.0,0.9
2024-12-24,Miami,28.0,56.0,0.0
2024-12-25,Miami,27.5,64.0,0.0
2024-12-26,Miami,22.3,74.0,4.1
2024-12-27,Miami,25.4,72.0,0.0
2024-12-28,Miami,23.5,73.0,0.0
2024-12-29,Miami,25.5,72.0,0.0
2024-12-30,Miami,29.5,64.0,0.0
2024-12-31,Miami,26.9,77.0,3.7
2024-01-01,Seattle,7.0,77.0,7.4
2024-01-02,Seattle,15.0,67.0,0.0
2024-01-03,Seattle,12.1,70.0,0.0
2024-01-04,Seattle,14.2,65.0,0.0
2024-01-05,Seattle,11.6,63.0,0.0
2024-01-06,Seattle,9.5,71.0,2.1
2024-01-07,Seattle,14.5,68.0,0.0
2024-01-08,Seattle,14.3,64.0,0.6
2024-01-09,Seattle,15.5,64.0,0.0
2024-01-10,Seattle,12.7,75.0,0.0
2024-01-11,Seattle,11.1,75.0,2.2
2024-01-12,Seattle,8.4,76.0,0.0
2024-01-13,Seattle,15.7,58.0,2.3
2024-01-14,Seattle,14.7,50.0,0.0
2024-01-15,Seattle,10.7,70.0,0.0
2024-01-16,Seattle,12.1,66.0,0.0
2024-01-17,Seattle,12.5,69.0,0.0
2024-01-18,Seattle,9.6,72.0,0.0
2024-01-19,Seattle,11.8,67.0,0.0
2024-01-20,Seattle,11.0,61.0,0.0
2024-01-21,Seattle,13.3,61.0,13.4
2024-01-22,Seattle,12.5,69.0,1.6
2024-01-23,Seattle,10.0,81.0,0.0
2024-01-24,Seattle,21.1,49.0,0.0
2024-01-25,Seattle,18.9,56.0,0.0
2024-01-26,Seattle,13.0,71.0,0.0
2024-01-27,Seattle,16.3,55.0,0.0
2024-01-28,Seattle,16.9,60.0,3.8
2024-01-29,Seattle,19.4,50.0,0.0
2024-01-30,Seattle,13.5,69.0,0.0
2024-01-31,Seattle,19.4,54.0,0.0
2024-02-01,Seattle,14.6,64.0,0.0
2024-02-02,Seattle,12.4,63.0,10.6
2024-02-03,Seattle,18.7,58.0,0.0
2024-02-04,Seattle,20.5,61.0,0.0
2024-02-05,Seattle,24.6,38.0,0.0
2024-02-06,Seattle,13.3,64.0,0.0
2024-02-07,Seattle,19.2,55.0,0.0
2024-02-08,Seattle,16.0,64.0,0.0
2024-02-09,Seattle,19.7,50.0,0.0
2024-02-10,Seattle,13.1,52.0,0.0
2024-02-11,Seattle,13.8,71.0,0.0
2024-02-12,Seattle,15.4,65.0,0.0
2024-02-13,Seattle,18.1,47.0,0.0
2024-02-14,Seattle,16.1,57.0,0.0
2024-02-15,Seattle,20.1,60.0,0.0
2024-02-16,Seattle,21.3,57.0,0.0
2024-02-17,Seattle,20.2,56.0,0.0
2024-02-18,Seattle,23.3,44.0,0.0
2024-02-19,Seattle,19.8,53.0,0.0
2024-02-20,Seattle,15.0,61.0,0.0
2024-02-21,Seattle,22.9,52.0,0.0
2024-02-22,Seattle,17.1,53.0,0.0
2024-02-23,Seattle,21.7,44.0,0.0
2024-02-24,Seattle,23.8,49.0,0.0
2024-02-25,Seattle,20.6,51.0,0.0
2024-02-26,Seattle,14.8,69.0,0.0
2024-02-27,Seattle,16.7,55.0,0.0
2024-02-28,Seattle,23.5,45.0,0.0
2024-02-29,Seattle,19.1,49.0,0.0
2024-03-01,Seattle,19.9,52.0,0.0
2024-03-02,Seattle,22.0,41.0,0.0
2024-03-03,Seattle,21.9,46.0,0.0
2024-03-04,Seattle,20.8,43.0,0.0
2024-03-05,Seattle,19.4,57.0,0.0
2024-03-06,Seattle,19.1,57.0,0.0
2024-03-07,Seattle,22.7,38.0,0.0
2024-03-08,Seattle,21.9,55.0,0.0
2024-03-09,Seattle,19.5,65.0,0.0
2024-03-10,Seattle,23.6,45.0,0.0
2024-03-11,Seattle,20.0,49.0,0.0
2024-03-12,Seattle,17.9,70.0,0.0
2024-03-13,Seattle,18.2,49.0,0.0
2024-03-14,Seattle,17.6,57.0,5.8
2024-03-15,Seattle,19.8,53.0,0.0
2024-03-16,Seattle,24.4,50.0,0.0
2024-03-17,Seattle,18.3,57.0,4.2
2024-03-18,Seattle,21.3,47.0,0.0
2024-03-19,Seattle,18.8,50.0,0.0
2024-03-20,Seattle,20.0,50.0,0.0
2024-03-21,Seattle,16.3,54.0,0.0
2024-03-22,Seattle,20.2,52.0,0.0
2024-03-23,Seattle,20.3,49.0,0.0
2024-03-24,Seattle,22.5,39.0,0.0
2024-03-25,Seattle,21.6,55.0,0.0
2024-03-26,Seattle,17.4,55.0,0.0
2024-03-27,Seattle,24.2,37.0,0.0
2024-03-28,Seattle,21.6,48.0,0.0
2024-03-29,Seattle,21.6,49.0,0.0
2024-03-30,Seattle,21.0,41.0,0.0
2024-03-31,Seattle,19.4,55.0,0.0
2024-04-01,Seattle,21.7,43.0,0.0
2024-04-02,Seattle,22.4,56.0,0.0
2024-04-03,Seattle,15.7,63.0,0.0
2024-04-04,Seattle,19.4,51.0,0.0
2024-04-05,Seattle,20.2,48.0,0.0
2024-04-06,Seattle,21.7,48.0,0.0
2024-04-07,Seattle,24.5,46.0,0.0
2024-04-08,Seattle,18.6,55.0,8.7
2024-04-09,Seattle,19.4,52.0,0.0
2024-04-10,Seattle,19.3,54.0,0.0
2024-04-11,Seattle,18.4,52.0,0.0
2024-04-12,Seattle,19.8,51.0,0.0
2024-04-13,Seattle,23.1,35.0,0.0
2024-04-14,Seattle,17.6,62.0,0.0
2024-04-15,Seattle,22.0,50.0,0.0
2024-04-16,Seattle,15.5,57.0,0.0
2024-04-17,Seattle,18.9,64.0,0.0
2024-04-18,Seattle,19.5,53.0,0.0
2024-04-19,Seattle,25.5,36.0,0.0
2024-04-20,Seattle,19.6,57.0,0.0
2024-04-21,Seattle,13.8,66.0,0.0
2024-04-22,Seattle,14.3,65.0,0.0
2024-04-23,Seattle,20.3,49.0,0.0
2024-04-24,Seattle,22.0,50.0,0.0
2024-04-25,Seattle,21.2,48.0,0.0
2024-04-26,Seattle,20.5,54.0,0.0
2024-04-27,Seattle,23.4,36.0,0.0
2024-04-28,Seattle,18.3,53.0,0.0
2024-04-29,Seattle,22.5,56.0,0.0
2024-04-30,Seattle,14.8,59.0,0.0
2024-05-01,Seattle,16.9,55.0,0.0
2024-05-02,Seattle,14.1,62.0,0.7
2024-05-03,Seattle,18.6,49.0,0.0
2024-05-04,Seattle,19.2,43.0,0.0
2024-05-05,Seattle,19.6,52.0,0.0
2024-05-06,Seattle,19.4,54.0,0.0
2024-05-07,Seattle,16.3,59.0,0.0
2024-05-08,Seattle,18.4,54.0,0.0
2024-05-09,Seattle,14.4,63.0,0.0
2024-05-10,Seattle,22.8,51.0,0.0
2024-05-11,Seattle,17.7,56.0,0.0
2024-05-12,Seattle,17.1,55.0,0.0
2024-05-13,Seattle,23.2,44.0,0.0
2024-05-14,Seattle,14.6,66.0,0.0
2024-05-15,Seattle,14.8,69.0,0.0
2024-05-16,Seattle,14.8,59.0,0.0
2024-05-17,Seattle,17.7,57.0,0.0
2024-05-18,Seattle,19.1,55.0,0.0
2024-05-19,Seattle,19.9,47.0,0.0
2024-05-20,Seattle,25.3,42.0,0.0
2024-05-21,Seattle,10.7,63.0,0.0
2024-05-22,Seattle,19.1,45.0,0.0
2024-05-23,Seattle,15.5,63.0,2.7
2024-05-24,Seattle,15.3,60.0,0.0
2024-05-25,Seattle,15.0,63.0,0.0
2024-05-26,Seattle,14.0,64.0,0.0
2024-05-27,Seattle,21.6,44.0,0.0
2024-05-28,Seattle,19.0,54.0,4.7
2024-05-29,Seattle,16.4,53.0,0.0
2024-05-30,Seattle,20.2,59.0,0.0
2024-05-31,Seattle,11.5,62.0,0.0
2024-06-01,Seattle,11.9,67.0,1.9
2024-06-02,Seattle,9.2,68.0,0.0
2024-06-03,Seattle,13.5,68.0,0.0
2024-06-04,Seattle,15.9,59.0,0.0
2024-06-05,Seattle,15.6,58.0,0.0
2024-06-06,Seattle,15.5,65.0,0.0
2024-06-07,Seattle,10.7,71.0,0.0
2024-06-08,Seattle,17.2,60.0,0.0
2024-06-09,Seattle,15.3,56.0,0.3
2024-06-10,Seattle,16.7,52.0,0.0
2024-06-11,Seattle,8.6,75.0,0.0
2024-06-12,Seattle,15.1,60.0,0.0
2024-06-13,Seattle,10.4,74.0,4.4
2024-06-14,Seattle,12.6,66.0,0.0
2024-06-15,Seattle,15.2,63.0,0.0
2024-06-16,Seattle,13.7,56.0,0.0
2024-06-17,Seattle,10.7,80.0,0.0
2024-06-18,Seattle,13.2,65.0,1.1
2024-06-19,Seattle,8.4,79.0,2.9
2024-06-20,Seattle,16.2,55.0,0.0
2024-06-21,Seattle,12.0,70.0,8.5
2024-06-22,Seattle,15.8,54.0,0.0
2024-06-23,Seattle,10.7,73.0,0.0
2024-06-24,Seattle,10.5,69.0,0.0
2024-06-25,Seattle,9.7,73.0,0.0
2024-06-26,Seattle,14.4,67.0,4.6
2024-06-27,Seattle,9.5,67.0,0.0
2024-06-28,Seattle,13.4,62.0,0.0
2024-06-29,Seattle,10.1,74.0,0.0
2024-06-30,Seattle,5.2,92.0,7.4
2024-07-01,Seattle,9.2,73.0,0.0
2024-07-02,Seattle,7.2,81.0,0.0
2024-07-03,Seattle,10.7,70.0,18.2
2024-07-04,Seattle,6.8,88.0,0.0
2024-07-05,Seattle,13.0,57.0,0.0
2024-07-06,Seattle,9.8,73.0,0.0
2024-07-07,Seattle,9.4,65.0,0.0
2024-07-08,Seattle,11.7,56.0,0.0
2024-07-09,Seattle,12.4,69.0,0.9
2024-07-10,Seattle,9.3,74.0,0.0
2024-07-11,Seattle,6.9,77.0,1.7
2024-07-12,Seattle,3.7,84.0,0.0
2024-07-13,Seattle,6.8,94.0,0.6
2024-07-14,Seattle,6.8,77.0,0.0
2024-07-15,Seattle,8.9,77.0,0.0
2024-07-16,Seattle,7.3,74.0,0.0
2024-07-17,Seattle,10.3,73.0,0.0
2024-07-18,Seattle,6.2,78.0,13.6
2024-07-19,Seattle,7.7,75.0,0.0
2024-07-20,Seattle,11.3,79.0,0.0
2024-07-21,Seattle,8.6,81.0,0.0
2024-07-22,Seattle,7.2,78.0,0.0
2024-07-23,Seattle,5.4,70.0,0.0
2024-07-24,Seattle,5.2,80.0,0.0
2024-07-25,Seattle,4.4,95.0,5.7
2024-07-26,Seattle,5.1,81.0,0.0
2024-07-27,Seattle,8.9,80.0,0.0
2024-07-28,Seattle,5.8,88.0,0.0
2024-07-29,Seattle,2.2,89.0,3.9
2024-07-30,Seattle,11.4,65.0,0.0
2024-07-31,Seattle,6.9,66.0,0.0
2024-08-01,Seattle,1.6,92.0,6.1
2024-08-02,Seattle,4.4,79.0,0.0
2024-08-03,Seattle,5.9,81.0,0.0
2024-08-04,Seattle,10.5,65.0,0.0
2024-08-05,Seattle,1.9,87.0,0.0
2024-08-06,Seattle,8.1,76.0,0.0
2024-08-07,Seattle,9.2,75.0,12.7
2024-08-08,Seattle,3.0,81.0,0.0
2024-08-09,Seattle,3.9,90.0,1.5
2024-08-10,Seattle,1.5,86.0,0.0
2024-08-11,Seattle,3.8,76.0,0.0
2024-08-12,Seattle,4.2,83.0,0.0
2024-08-13,Seattle,6.2,80.0,0.0
2024-08-14,Seattle,7.3,78.0,7.9
2024-08-15,Seattle,1.7,95.0,0.0
2024-08-16,Seattle,-2.1,95.0,0.0
2024-08-17,Seattle,3.6,84.0,2.4
2024-08-18,Seattle,4.5,78.0,0.0
2024-08-19,Seattle,4.2,88.0,0.0
2024-08-20,Seattle,2.4,88.0,0.0
2024-08-21,Seattle,3.6,83.0,0.7
2024-08-22,Seattle,7.7,67.0,0.0
2024-08-23,Seattle,4.2,91.0,3.3
2024-08-24,Seattle,1.8,82.0,2.4
2024-08-25,Seattle,1.3,86.0,2.3
2024-08-26,Seattle,2.2,89.0,0.3
2024-08-27,Seattle,7.6,71.0,5.8
2024-08-28,Seattle,2.0,81.0,0.0
2024-08-29,Seattle,2.4,77.0,0.0
2024-08-30,Seattle,0.9,94.0,8.5
2024-08-31,Seattle,5.6,78.0,8.1
2024-09-01,Seattle,8.1,90.0,0.0
2024-09-02,Seattle,3.5,80.0,0.0
2024-09-03,Seattle,2.3,83.0,5.1
2024-09-04,Seattle,2.1,85.0,1.7
2024-09-05,Seattle,-5.3,95.0,1.3
2024-09-06,Seattle,4.1,82.0,6.6
2024-09-07,Seattle,2.2,91.0,0.2
2024-09-08,Seattle,3.0,81.0,0.0
2024-09-09,Seattle,-0.5,86.0,0.0
2024-09-10,Seattle,0.4,82.0,0.0
2024-09-11,Seattle,0.3,80.0,0.4
2024-09-12,Seattle,4.5,80.0,0.0
2024-09-13,Seattle,0.3,90.0,0.0
2024-09-14,Seattle,7.6,74.0,0.0
2024-09-15,Seattle,2.6,93.0,1.4
2024-09-16,Seattle,-2.5,95.0,13.8
2024-09-17,Seattle,0.9,89.0,0.0
2024-09-18,Seattle,-0.8,85.0,0.0
2024-09-19,Seattle,-5.4,95.0,0.0
2024-09-20,Seattle,5.9,77.0,0.0
2024-09-21,Seattle,3.2,82.0,0.0
2024-09-22,Seattle,2.7,83.0,0.0
2024-09-23,Seattle,1.6,86.0,0.0
2024-09-24,Seattle,-3.1,95.0,1.9
2024-09-25,Seattle,-0.4,90.0,5.7
2024-09-26,Seattle,3.5,86.0,0.0
2024-09-27,Seattle,-2.1,95.0,4.3
2024-09-28,Seattle,-6.6,95.0,0.0
2024-09-29,Seattle,0.3,95.0,1.1
2024-09-30,Seattle,0.6,86.0,0.0
2024-10-01,Seattle,1.4,81.0,0.0
2024-10-02,Seattle,3.2,88.0,0.0
2024-10-03,Seattle,2.9,82.0,0.0
2024-10-04,Seattle,1.8,90.0,0.0
2024-10-05,Seattle,4.6,71.0,0.0
2024-10-06,Seattle,-3.5,95.0,0.3
2024-10-07,Seattle,2.6,90.0,1.8
2024-10-08,Seattle,3.0,79.0,0.0
2024-10-09,Seattle,-2.6,90.0,0.0
2024-10-10,Seattle,-3.4,95.0,0.0
2024-10-11,Seattle,-1.1,90.0,0.0
2024-10-12,Seattle,-0.8,89.0,0.0
2024-10-13,Seattle,3.5,74.0,2.4
2024-10-14,Seattle,-0.5,91.0,3.5
2024-10-15,Seattle,-1.2,93.0,4.1
